num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S011745;24/04/2022;6:30:00;AUTOV. M-30  15RH (de Piramides a Mques Vadillo);+01500E;11;CARABANCHEL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;439189,709;4472264,418;S;1
2022S011745;24/04/2022;6:30:00;AUTOV. M-30  15RH (de Piramides a Mques Vadillo);+01500E;11;CARABANCHEL;Caída;Despejado;Motocicleta hasta 125cc;Pasajero;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;439189,709;4472264,418;N;NULL
2022S011762;23/04/2022;11:30:00;CALL. VALMOJADO / CALL. LOS YEBENES;2;10;LATINA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;435824,801;4472217,22;N;NULL
2022S011762;23/04/2022;11:30:00;CALL. VALMOJADO / CALL. LOS YEBENES;2;10;LATINA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 60 a 64 años;Mujer;NULL;NULL;435824,801;4472217,22;N;NULL
2022S011779;23/04/2022;11:20:00;CALL. VIA DE DUBLIN, ACCESO A MERCANCIAS DE IFEMA;13;21;BARAJAS;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;448047,522;4479964,638;N;NULL
2022S011779;23/04/2022;11:20:00;CALL. VIA DE DUBLIN, ACCESO A MERCANCIAS DE IFEMA;13;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;448047,522;4479964,638;N;NULL
2022S011780;24/04/2022;8:35:00;CALL. VILLAGARCIA, 1;1;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;435984,066;4472936,445;N;NULL
2022S011780;24/04/2022;8:35:00;CALL. VILLAGARCIA, 1;1;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435984,066;4472936,445;N;NULL
2022S011780;24/04/2022;8:35:00;CALL. VILLAGARCIA, 1;1;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435984,066;4472936,445;N;NULL
2022S011782;23/04/2022;14:15:00;AUTOV. M-30, + CALZADA INT K.M. 9,100;+00900I;3;RETIRO;Alcance;Nublado;Furgoneta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;443497,266;4473037,979;N;NULL
2022S011782;23/04/2022;14:15:00;AUTOV. M-30, + CALZADA INT K.M. 9,100;+00900I;3;RETIRO;Alcance;Nublado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;443497,266;4473037,979;N;NULL
2022S011782;23/04/2022;14:15:00;AUTOV. M-30, + CALZADA INT K.M. 9,100;+00900I;3;RETIRO;Alcance;Nublado;Turismo;Pasajero;De 15 a 17 años;Mujer;NULL;NULL;443497,266;4473037,979;N;NULL
2022S011782;23/04/2022;14:15:00;AUTOV. M-30, + CALZADA INT K.M. 9,100;+00900I;3;RETIRO;Alcance;Nublado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;443497,266;4473037,979;N;NULL
2022S011782;23/04/2022;14:15:00;AUTOV. M-30, + CALZADA INT K.M. 9,100;+00900I;3;RETIRO;Alcance;Nublado;Turismo;Pasajero;Menor de 5 años;Mujer;NULL;NULL;443497,266;4473037,979;N;NULL
2022S011783;24/04/2022;8:20:00;CALL. CASTEJON DE HENARES, 12;12;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;446297,851;4469599,461;N;NULL
2022S011800;24/04/2022;11:00:00;PLAZA. ELIPTICA, 3;3;11;CARABANCHEL;Colisión frontal;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439065,339;4470734,741;N;NULL
2022S011800;24/04/2022;11:00:00;PLAZA. ELIPTICA, 3;3;11;CARABANCHEL;Colisión frontal;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439065,339;4470734,741;N;NULL
2022S011809;24/04/2022;10:45:00;CALL. BRETON DE LOS HERREROS / CALL. PONZANO;17;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440693,922;4476783,432;N;NULL
2022S011809;24/04/2022;10:45:00;CALL. BRETON DE LOS HERREROS / CALL. PONZANO;17;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440693,922;4476783,432;N;NULL
2022S011809;24/04/2022;10:45:00;CALL. BRETON DE LOS HERREROS / CALL. PONZANO;17;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;NULL;NULL;440693,922;4476783,432;N;NULL
2022S011809;24/04/2022;10:45:00;CALL. BRETON DE LOS HERREROS / CALL. PONZANO;17;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;NULL;NULL;440693,922;4476783,432;N;NULL
2022S011816;24/04/2022;11:20:00;GLORIETA DE MÁLAGA;268;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440963,011;4469767,485;N;NULL
2022S011816;24/04/2022;11:20:00;GLORIETA DE MÁLAGA;268;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440963,011;4469767,485;N;NULL
2022S011816;24/04/2022;11:20:00;GLORIETA DE MÁLAGA;268;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440963,011;4469767,485;N;NULL
2022S011820;24/04/2022;10:05:00;CALL. EMBAJADORES / CALL. SANTA CATALINA;460;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;442524,046;4468994,347;N;NULL
2022S011820;24/04/2022;10:05:00;CALL. EMBAJADORES / CALL. SANTA CATALINA;460;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;442524,046;4468994,347;N;NULL
2022S011820;24/04/2022;10:05:00;CALL. EMBAJADORES / CALL. SANTA CATALINA;460;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;14;Sin asistencia sanitaria;442524,046;4468994,347;N;NULL
2022S011822;24/04/2022;11:45:00;FRENTE A CALLE ESTANISLAO GOMEZ;2;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;448619,822;4478134,849;N;NULL
2022S011822;24/04/2022;11:45:00;FRENTE A CALLE ESTANISLAO GOMEZ;2;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;448619,822;4478134,849;N;NULL
2022S011824;24/04/2022;12:35:00;PLAZA. ELIPTICA, 3;3;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 55 a 59 años;Hombre;NULL;NULL;439121,41;4470799,2;N;NULL
2022S011824;24/04/2022;12:35:00;PLAZA. ELIPTICA, 3;3;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;439121,41;4470799,2;N;NULL
2022S011825;24/04/2022;12:05:00;AVDA. LAS FUERZAS ARMADAS, 270;270;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;447192,296;4481431,029;N;NULL
2022S011825;24/04/2022;12:05:00;AVDA. LAS FUERZAS ARMADAS, 270;270;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;447192,296;4481431,029;N;NULL
2022S011826;24/04/2022;13:45:00;CALL. BALEARES, 48;48;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439482,649;4471305,182;N;NULL
2022S011826;24/04/2022;13:45:00;CALL. BALEARES, 48;48;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439482,649;4471305,182;NULL;NULL
2022S011826;24/04/2022;13:45:00;CALL. BALEARES, 48;48;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439482,649;4471305,182;N;NULL
2022S011827;24/04/2022;13:45:00;CALL. SEPULVEDA, 87;87;10;LATINA;Otro;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436909,753;4472918,326;N;NULL
2022S011827;24/04/2022;13:45:00;CALL. SEPULVEDA, 87;87;10;LATINA;Otro;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;436909,753;4472918,326;N;NULL
2022S011828;24/04/2022;13:45:00;PASEO. EXTREMADURA / CALL. FRANCISCO BRIZUELA;145;10;LATINA;Caída;Despejado;Ciclomotor;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;437329,909;4473506,247;N;NULL
2022S011829;23/04/2022;19:10:00;AVDA. POBLADOS / AVDA. LAS AGUILAS;58;10;LATINA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;435344,697;4470861,31;N;NULL
2022S011829;23/04/2022;19:10:00;AVDA. POBLADOS / AVDA. LAS AGUILAS;58;10;LATINA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;435344,697;4470861,31;N;NULL
2022S011829;23/04/2022;19:10:00;AVDA. POBLADOS / AVDA. LAS AGUILAS;58;10;LATINA;Colisión fronto-lateral;NULL;Turismo;Pasajero;De 6 a 9 años;Hombre;NULL;NULL;435344,697;4470861,31;N;NULL
2022S011829;23/04/2022;19:10:00;AVDA. POBLADOS / AVDA. LAS AGUILAS;58;10;LATINA;Colisión fronto-lateral;NULL;Turismo;Pasajero;De 60 a 64 años;Hombre;NULL;NULL;435344,697;4470861,31;N;NULL
2022S011830;23/04/2022;16:20:00;CALL. ALCALA, 590;590;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;448084,952;4477512,033;N;NULL
2022S011830;23/04/2022;16:20:00;CALL. ALCALA, 590;590;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;448084,952;4477512,033;N;NULL
2022S011831;23/04/2022;21:40:00;CALL. BERRUGUETE / CALL. LOPE DE HARO;20;6;TETUÁN;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440301,167;4478705,249;N;NULL
2022S011831;23/04/2022;21:40:00;CALL. BERRUGUETE / CALL. LOPE DE HARO;20;6;TETUÁN;Atropello a persona;Despejado;Turismo;Peatón;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440301,167;4478705,249;N;NULL
2022S011832;24/04/2022;14:40:00;CALL. JOSE MARIA FERNANDEZ LANSEROS, 10;10;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;444238,3;4475791,423;N;NULL
2022S011832;24/04/2022;14:40:00;CALL. JOSE MARIA FERNANDEZ LANSEROS, 10;10;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;444238,3;4475791,423;N;NULL
2022S011833;24/04/2022;14:30:00;CALL. VELAZQUEZ, 81;81;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;442017,732;4476018,632;N;NULL
2022S011833;24/04/2022;14:30:00;CALL. VELAZQUEZ, 81;81;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;442017,732;4476018,632;N;NULL
2022S011834;24/04/2022;15:45:00;BULEV. JOSE PRAT / CALL. LADERA DE LOS ALMENDROS;1;19;VICÁLVARO;Otro;Despejado;Autobús;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;446932,82;4472182,66;N;NULL
2022S011834;24/04/2022;15:45:00;BULEV. JOSE PRAT / CALL. LADERA DE LOS ALMENDROS;1;19;VICÁLVARO;Otro;Despejado;Autobús;Pasajero;Más de 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446932,82;4472182,66;N;NULL
2022S011836;23/04/2022;21:30:00;CALL. BARCELO, 5;5;1;CENTRO;Otro;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440592,219;4475342,709;N;NULL
2022S011836;23/04/2022;21:30:00;CALL. BARCELO, 5;5;1;CENTRO;Otro;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440592,219;4475342,709;S;NULL
2022S011837;22/04/2022;21:40:00;CALL. PRINCESA, 10;10;1;CENTRO;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;439544,996;4475255,024;N;NULL
2022S011837;22/04/2022;21:40:00;CALL. PRINCESA, 10;10;1;CENTRO;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439544,996;4475255,024;N;NULL
2022S011838;24/04/2022;14:24:00;AVDA. AMERICA, 31;31;5;CHAMARTÍN;Colisión múltiple;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Mujer;NULL;NULL;442911,991;4476724,491;N;NULL
2022S011838;24/04/2022;14:24:00;AVDA. AMERICA, 31;31;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;442911,991;4476724,491;N;NULL
2022S011838;24/04/2022;14:24:00;AVDA. AMERICA, 31;31;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;442911,991;4476724,491;N;NULL
2022S011840;24/04/2022;16:00:00;CALL. GUMERSINDO AZCARATE, 31;31;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439653,633;4471034,686;N;NULL
2022S011840;24/04/2022;16:00:00;CALL. GUMERSINDO AZCARATE, 31;31;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439653,633;4471034,686;N;NULL
2022S011840;24/04/2022;16:00:00;CALL. GUMERSINDO AZCARATE, 31;31;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439653,633;4471034,686;N;NULL
2022S011840;24/04/2022;16:00:00;CALL. GUMERSINDO AZCARATE, 31;31;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439653,633;4471034,686;N;NULL
2022S011842;24/04/2022;15:20:00;AVDA. CIUDAD DE BARCELONA / CALL. ALFONSO XII;1;3;RETIRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441531,253;4473189,806;N;NULL
2022S011842;24/04/2022;15:20:00;AVDA. CIUDAD DE BARCELONA / CALL. ALFONSO XII;1;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441531,253;4473189,806;S;NULL
2022S011843;24/04/2022;17:00:00;CALL. GRAN VIA, 19;19;1;CENTRO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440537,338;4474605,738;N;NULL
2022S011843;24/04/2022;17:00:00;CALL. GRAN VIA, 19;19;1;CENTRO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440537,338;4474605,738;N;NULL
2022S011843;24/04/2022;17:00:00;CALL. GRAN VIA, 19;19;1;CENTRO;Colisión fronto-lateral;NULL;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;440537,338;4474605,738;N;NULL
2022S011843;24/04/2022;17:00:00;CALL. GRAN VIA, 19;19;1;CENTRO;Colisión fronto-lateral;NULL;Turismo;Pasajero;De 30 a 34 años;Hombre;NULL;NULL;440537,338;4474605,738;N;NULL
2022S011844;24/04/2022;15:15:00;CALL. EDUARDO BARREIROS, 149;149;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440138,137;4466949,454;N;NULL
2022S011845;24/04/2022;17:40:00;CMNO. POZO DEL TIO RAIMUNDO, 11A;11A;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;444868,796;4469332,51;NULL;NULL
2022S011845;24/04/2022;17:40:00;CMNO. POZO DEL TIO RAIMUNDO, 11A;11A;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;444868,796;4469332,51;N;NULL
2022S011849;23/04/2022;20:15:00;AUTOV. A-3 / AUTOV. A-3;+00600E;14;MORATALAZ;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;446268,622;4471674,353;N;NULL
2022S011849;23/04/2022;20:15:00;AUTOV. A-3 / AUTOV. A-3;+00600E;14;MORATALAZ;Choque contra obstáculo fijo;Lluvia débil;Turismo;Pasajero;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;446268,622;4471674,353;N;NULL
2022S011850;24/04/2022;18:06:00;AVDA. REAL DE PINTO / CALL. SAN EZEQUIEL;148;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;439464,395;4465024,152;N;1
2022S011850;24/04/2022;18:06:00;AVDA. REAL DE PINTO / CALL. SAN EZEQUIEL;148;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Pasajero;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;439464,395;4465024,152;N;NULL
2022S011850;24/04/2022;18:06:00;AVDA. REAL DE PINTO / CALL. SAN EZEQUIEL;148;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;439464,395;4465024,152;N;NULL
2022S011851;24/04/2022;15:00:00;AVDA. ALBUFERA / AUTOV. M-40;262;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;NULL;NULL;446189,438;4470663,236;N;NULL
2022S011851;24/04/2022;15:00:00;AVDA. ALBUFERA / AUTOV. M-40;262;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;446189,438;4470663,236;N;NULL
2022S011851;24/04/2022;15:00:00;AVDA. ALBUFERA / AUTOV. M-40;262;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;446189,438;4470663,236;N;NULL
2022S011852;23/04/2022;23:00:00;IDB. RONDA SUR, 0;0;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;442492,357;4470225,856;N;NULL
2022S011852;23/04/2022;23:00:00;IDB. RONDA SUR, 0;0;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;NULL;Vehículo articulado;Conductor;De 45 a 49 años;Hombre;NULL;NULL;442492,357;4470225,856;N;NULL
2022S011853;24/04/2022;17:30:00;AVDA. MARQUES DE CORBERA / CALL. RICARDO ORTIZ;1;15;CIUDAD LINEAL;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;NULL;NULL;444339,965;4474885,718;N;NULL
2022S011853;24/04/2022;17:30:00;AVDA. MARQUES DE CORBERA / CALL. RICARDO ORTIZ;1;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;444339,965;4474885,718;N;NULL
2022S011853;24/04/2022;17:30:00;AVDA. MARQUES DE CORBERA / CALL. RICARDO ORTIZ;1;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;NULL;NULL;444339,965;4474885,718;N;NULL
2022S011854;24/04/2022;18:30:00;AVDA. ALBUFERA / AUTOV. M-30;1;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443228,656;4472169,053;N;NULL
2022S011854;24/04/2022;18:30:00;AVDA. ALBUFERA / AUTOV. M-30;1;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;443228,656;4472169,053;N;NULL
2022S011856;24/04/2022;19:30:00;CALL. ALFONSO XII, 19;19;3;RETIRO;Colisión lateral;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441571,889;4473208,13;N;NULL
2022S011856;24/04/2022;19:30:00;CALL. ALFONSO XII, 19;19;3;RETIRO;Colisión lateral;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441571,889;4473208,13;N;NULL
2022S011857;24/04/2022;19:50:00;CALL. CAMINO DE LOS VINATEROS, 108;108;14;MORATALAZ;Atropello a persona;Despejado;VMU eléctrico;Conductor;Desconocido;Desconocido;NULL;NULL;445127,079;4473310,895;N;NULL
2022S011857;24/04/2022;19:50:00;CALL. CAMINO DE LOS VINATEROS, 108;108;14;MORATALAZ;Atropello a persona;Despejado;VMU eléctrico;Peatón;Menor de 5 años;Mujer;1;Atención en urgencias sin posterior ingreso;445127,079;4473310,895;N;NULL
2022S011858;24/04/2022;17:50:00;CALL. BEJAR / ardemans;14;4;SALAMANCA;Atropello a persona;Despejado;Turismo;Conductor;De 70 a 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442850,142;4476330,412;N;NULL
2022S011858;24/04/2022;17:50:00;CALL. BEJAR / ardemans;14;4;SALAMANCA;Atropello a persona;Despejado;Turismo;Peatón;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442850,142;4476330,412;N;NULL
2022S011859;24/04/2022;20:45:00;CALL. SAGASTA, 27;27;7;CHAMBERÍ;Caída;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440806,585;4475512,486;N;NULL
2022S011859;24/04/2022;20:45:00;CALL. SAGASTA, 27;27;7;CHAMBERÍ;Caída;Despejado;Motocicleta > 125cc;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440806,585;4475512,486;N;NULL
2022S011861;24/04/2022;21:30:00;CALL. VIRGEN DE LA ROCA, 2;2;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;444133,615;4476116,886;N;NULL
2022S011861;24/04/2022;21:30:00;CALL. VIRGEN DE LA ROCA, 2;2;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;444133,615;4476116,886;S;NULL
2022S011862;24/04/2022;19:00:00;CALL. MANUEL NOYA, 19;19;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;439521,062;4470908,955;N;NULL
2022S011862;24/04/2022;19:00:00;CALL. MANUEL NOYA, 19;19;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;439521,062;4470908,955;N;NULL
2022S011863;24/04/2022;21:55:00;CALL. HORTALEZA / TRVA. SAN MATEO;73;1;CENTRO;Caída;Despejado;Ciclomotor;Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;440797,116;4475166,239;N;NULL
2022S011864;24/04/2022;21:45:00;GTA. RIO URUBAMBA / CALL. ACONCAGUA;0;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;446811,135;4479940,834;N;NULL
2022S011864;24/04/2022;21:45:00;GTA. RIO URUBAMBA / CALL. ACONCAGUA;0;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;446811,135;4479940,834;N;NULL
2022S011864;24/04/2022;21:45:00;GTA. RIO URUBAMBA / CALL. ACONCAGUA;0;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;446811,135;4479940,834;N;NULL
2022S011864;24/04/2022;21:45:00;GTA. RIO URUBAMBA / CALL. ACONCAGUA;0;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;446811,135;4479940,834;N;NULL
2022S011867;24/04/2022;23:05:00;CALL. SEGOVIA, 9;9;1;CENTRO;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;439749,707;4473892,609;S;NULL
2022S011869;24/04/2022;22:10:00;CALL. SERRANO GALVACHE / AVDA. PIO XII;20;15;CIUDAD LINEAL;Alcance;Se desconoce;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442957,96;4480518,776;N;NULL
2022S011869;24/04/2022;22:10:00;CALL. SERRANO GALVACHE / AVDA. PIO XII;20;15;CIUDAD LINEAL;Alcance;Se desconoce;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442957,96;4480518,776;N;NULL
2022S011869;24/04/2022;22:10:00;CALL. SERRANO GALVACHE / AVDA. PIO XII;20;15;CIUDAD LINEAL;Alcance;Se desconoce;Turismo;Pasajero;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;442957,96;4480518,776;N;NULL
2022S011869;24/04/2022;22:10:00;CALL. SERRANO GALVACHE / AVDA. PIO XII;20;15;CIUDAD LINEAL;Alcance;Se desconoce;Turismo;Pasajero;De 50 a 54 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;442957,96;4480518,776;N;NULL
2022S011869;24/04/2022;22:10:00;CALL. SERRANO GALVACHE / AVDA. PIO XII;20;15;CIUDAD LINEAL;Alcance;Se desconoce;Turismo;Pasajero;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;442957,96;4480518,776;N;NULL
